id,category,source_zh,reference_ja
371,religion,那知我福气薄，叫神鬼支使的失魂落魄，不但不能够在老太太跟前尽点孝心，公婆前讨个好，还是这样把我当人，叫我帮着料理家务。,ところがわたくしは福が薄かったものとみえ、鬼神に取り憑かれて魂も魄もどこぞへ脱け出てしまい、ご後室さまに孝行のまねごとをいたすことも、また満足にお舅さまやお姑さまのご機嫌を伺うこともかないませんでしたのに、それでもあのようにわたくしめを一人前に扱って、家事をみるお手伝いまでさせてくださいました。
372,religion,因此昨日在我庙里告诉我，要在散花菩萨跟前许愿烧香，做四十九天的水陆道场，保佑家口安宁，亡者升天，生者获福。,それがため昨日てまえどもの寺までお越しあって、散花菩薩さまに願かけのお焼香をいたし、家内息災・亡者昇天・生者獲福を祈る四十九日間のお施餓鬼を執り行ないたい由お申し出でがございましたる次第。
373,religion,这散花菩萨是谁？他怎么就能避邪除鬼呢？,その散花菩薩さまとおっしゃるのはどのようなみ仏です？ またいかなる功徳で妖魔を祓い、幽魂を除くことがおできになるのですか？
374,religion,养下菩萨来头长三角，眼横四目，身长三尺，两手拖地。,この菩薩さまを生み落とされましたるところ、頭には角が三本生え、目が横に四つつき、身のたけは三尺なれど、両手は地について余るほど。
375,religion,父母说这是妖精，便弃在冰山之后了。,ご両親はこれぞ妖怪変化のものならんと仰せられて、すぐさま氷山のうしろにお捨てになりました。
376,religion,谁知这山上有一个得道的老猢狲出来打食，看见菩萨头顶上白气冲天，虎狼远避，知道来历非常，便抱回洞中抚养。,ところがこの山上には劫を経た猿が一匹棲んでおり、これが出てきて餌を漁っておりますうち、菩薩さまのお頭のてっぺんより白気が天にも沖せんばかりに立ちのぼり、虎狼も遠くに避けておるありさまを目に留めて、尋常の来歴のおんかたではあるまいと察し、さっそくお抱き申して洞穴にもどり、養い育てて差し上げたのでございます。
377,religion,谁知菩萨带了来的聪慧，禅也会谈，与猢狲天天谈道参禅，说的天花散漫缤纷，至一千年后飞升了。,ところが菩薩さまは生まれついてのご聡明なおかたで、禅問答も立派になさり、猿を相手にくる日もくる日も禅問答・参禅をなさるを常とされ、その問答をなさる折には、天花が降るようにはらはらひらひらと散って舞い、やがて一千年ののちにご昇天あそばされたそうでございます。
378,religion,因此世人才盖了庙，塑了像供奉。,それなればこそ世人もお寺を建てお像をこしらえてお祀りいたしておるのでございますよ。
379,religion,所求必灵，时常显圣救人苦厄。,お願いいたしますれば、かならずあらたかなご利益をお授けになり、絶えずおん身を現わされて、人を苦厄からお救いくださいます。
380,religion,奶奶只想，惟有佛家香火历来不绝，他到底是祝国裕民有些灵验人才信服。,奥様、まあお考えになってみてもくださいまし、世々絶えることのないのはただ仏家の信徒のみにございます。つまりかのみ仏が、やはり現に国を幸い民も裕かに、あらたかな霊験をいろいろとお示しくださったればこそ、人もはじめてこれを信仰いたすのでございます
381,religion,既这么，我明儿去试试。你庙里可有签？我去求一签，我心里的事签上批的出来我从此就信了。,そういうことでしたら、わたし、明日にもお詣りしてちょっと試してみましょう。ところであなたのお寺にはお神籤がありましたか？ わたし、お詣りしてお神籤をいただき、自分の気にかかっていることがお神籤のお告げに出ているようなら、これからは信心するとしましょうよ
382,religion,我们的签最是灵的，明儿奶奶去求一签就知道了。,てまえどものお神籤は、それはそれはよく当たるのでございますから。明日にも奥様お越しあそばし、一本いただいてご覧になれば、すぐおわかりになりましょうぞ。
383,religion,头里仗着一块玉能除邪祟，如今此玉丢了，生恐邪气易侵，故我带他过来一块儿住着。,以前には玉のお蔭でもって祟りを祓うこともできたが、こんどこうしてあの玉が失せた以上、自然邪気にも当たりやすかろうよ、とそのことが案じられて、それでわしはこの子を連れてきていっしょに住まう気を起こしたわけだ。
384,religion,如今宝玉同着老太太住了，老太太的福气大，不论什么都压住了。,いまこうして宝玉がご後室さまのお膝元にいさせていただくようになりましたからには、ご後室さまの大きなお福の前には、なんであろうと圧えつけられてしまいましょうよ。
385,religion,于是天地前烧香礼拜，自己通陈祷告，说：“我或有病，只求尤氏妹子身体大愈，再得怀胎，生一男子，我愿吃长斋念佛。”,"そこで天地卓を前に据えて焼香拝礼し、自身でこう祈りをささげます。
「わたくしめがたとえ病気になるようなことがございましょうとも、なにとぞ妹尤氏が本復してふたたびみごもり、男の子を産んでくれますように。さすればわたくしめは一生精進潔斎、お念仏を唱えさせていただきます」"
386,religion,次日一早起来，乃是十五日，带领众子侄开祠堂行朔望之礼。,翌日の朝、床を離れますと、この日は十五日だとあって、大勢の子や甥たちを率い、祠堂を開けて朔望（朔は一日、望は十五日。この日に拝礼するのが旧家の例）の拝礼を行ないます。
387,religion,当下因八月十五日各庙内上供去，皆有各庙的尼姑来送供尖之例，王夫人曾就留下水月庵的智通与地藏庵的圆心住两日，至今未回。,たまたまそのとき、八月の十五日に各寺々に上げたお供えのお下がりを、それぞれの寺の尼僧が届けてくる例になっていて、奥方に引き留められた水月庵の智通と地蔵庵の円心とが二、三日屋敷に滞在、まだ引き取らずにいました。
388,religion,世上凡该死之人，阎王勾取了过去，是差些小鬼来捉人魂。,この世の死ぬるさだめの人には閻魔さまからお迎えがあり、小鬼たちがそのお使いになって、人の魂を捉えにくるというわね。
389,religion,若要迟延一时半刻，不过烧些纸钱，浇些浆饭，那鬼只顾抢钱去了，该死的人就可多待些个工夫。,それでもし一時半刻なりと寿命を延ばしたいとあらば、紙銭を焚き汁飯をぶっかけたりするくらいのことでも、その鬼たちはお銭の取り合いに夢中になるから、死ぬはずの者も少々のところは時刻を延ばすことができるわけなのね。
390,religion,我这如今是有天上的神仙来召请，岂可挨得时刻。,でも、いまのわたしの場合は、天上の神様からお召しがあったのだから、そんなふうに時刻を延ばしたりはできないのよ。
391,religion,只是佛爷菩萨看的真，他们姐儿两个如今又比谁不济了呢！,それにしてもみ仏は万事お見通しだ、この姉弟二人はいまではまた誰よりかより丈夫になったではないかえ！
392,religion,我是有菩萨保佑，你们这些强徒敢要怎么样！,わたしには菩薩さまのご加護があります。おまえたちのような悪党に指一本触れさせるものですか！
393,religion,说着，又叫别的女尼忙向观音前祷告，求了签。,こう言い聞かせ、こんどはほかの尼姑の手でいそぎ観音の仏前で祈祷をさせ、籤を取らせました。
394,religion,翻开签书看时，是触犯了西南角上的阴人。,その籤を開けてみたところ、西南の隅に陰人がいて、これが祟っていると出ました。
395,religion,那女尼原是自南边带来的，伏侍妙玉自然比别人尽心，围着妙玉坐在禅床上。,ところがその尼姑はもともと江南から連れてこられた者だけあって、妙玉に対するかしずきようもむろんほかの者とはちがおう道理、まめまめしく妙玉を禅床に坐らせて、付きっきりで介抱に当たります。
396,religion,道婆倒上茶来喝了，直到天明才睡了。,また道婆が茶を注いできましたので、それを飲み乾した妙玉は、やがて夜もしらじら明けの時分になって、やっと寝みました。
397,religion,女尼便打发人去请大夫来看脉，也有说是思虑伤脾的，也有说是热入血室的，也有说是邪祟触犯的，也有说是内外感冒的，终无定论。,尼僧はさっそく人を走らせて医者を呼び、脈をとらせましたところ、心労が過ぎて脾臓をわるくなされたのだと唱える者もあれば、熱が血室にはいったせいだと説く者もあり、なにかに祟られていらっしゃるようだと述べる者もあれば、内外から感冒にかかられたためだと断ずる者もあったりして諸説紛々、診立てがまるきり一致しません。
398,religion,这是走魔入火的缘故。,これはうかと魔道を火（心臓）のうちに招き入れてしまわれたせいでござろうよ
399,religion,幸亏打坐不久，魔还入得浅，可以有救。,よいぐあいに坐禅の時間が長くなかったため、浅くて済みました。この分ならお生命も取り止められましょうぞ。
400,society,我们合家大小登门去磕头。,わたくしども家中揃ってお宅に伺い叩頭させていただきます
401,society,有两个时辰工夫忽见赖大等三四个管家喘吁吁跑进仪门报喜。,二時（四時間）ほどして、突然、頼大ら三、四人の執事たちが息せき切って儀門から駆けこんできたかと思うと、吉報をもたらしました
402,society,他是我们这里有名的一个泼皮破落户儿，南省俗谓作辣子。,これはうちでは聞こえたお転婆の破落戸、江南の方なら俗に『辣子』というやつよ
403,society,凤姐见还有几个妯娌陪着女亲，自己便辞了众人，带了宝玉秦钟往水月庵来。,熙鳳はほかのいくたりかの相嫁たちが親戚の女連の相手を務めていてくれるのを見て取り、自分は一同に挨拶を済ませると、宝玉・秦鐘を引き連れて水月庵へやってきます。
404,society,平儿便福下去，宝玉作揖不迭。,平児がそこで「万福（女子の敬礼のときのことば）」といってお辞儀をしますと、宝玉は遅れじ揖礼（手を挟いて上下する男子の敬礼法）を返します。
405,society,无谕，外男不敢擅入,ご沙汰のない限り、かかわりなき男子はみだりにお目通りにあがらせないようにいたしております
406,society,宝玉笑道：“每人一吊钱”,宝玉は笑いながら、「ひとりに千文ずつも出そうかね」
407,society,但昨儿听见老太太说，问起大家的年纪生日来，听见薛大妹妹今年十五岁，虽不是整生日，也算得將笄之年。,それが昨日、ご後室さまから、おはなしのついでに、みなさんのお年齢やお誕生日につきおたずねがあり、それだと宝釵さんは今年十五歳になったと申しますから、ちょうどの誕生日（十歳とか、満二十歳とかの）とまではいかなくとも、笄を上げる年（女子の成年一十五歳）に当たるわけですわ。
408,society,好色即淫，知情更淫。是以巫山之会，云雨之欢皆由既悦其色，复恋其情之所致也。,色を好むということ自体にほかならず、情を知るとなればなおのことというものでしょうよ。それゆえ、『巫山の逢瀬、雲雨の楽しみ』などというのは、みなその色に迷いこんだあげく、さらにその情まで恋うるところから、ついにはそこまでゆくのです。
409,society,宝玉早滚到贾母怀里，贾母笑的搂着宝玉叫“心肝”,宝玉は早くも後室の懐めがけてころがりこみ、その後室も笑いながら宝玉を抱きしめて、「愛いやつ」
410,society,他又成了香饽饽了，都抢不到手。,あのひとはほかほか饅頭（人気者の意）なってしまい、奪い合いでめったに手にははいらないね
411,society,“孽障！你生气，要打骂人容易，何苦摔那命根子！”,「この罰あたりめが！おまえ、かんしゃくを起こしたら、人をぶつたりどなりつけたりするのだってたやすいのに、選りに選ってその命の綱も同然の品を投げつけてなんとする？」
412,society,虽有儿房姬妾，奈他命中无子，亦无可如何之事。,幾人か側室を置いてはあっても、なにせ跡取りに恵まれないのですから、これはなんとも仕方がありません。
413,society,“唱戏的女孩子自然是狐狸精了”,「河原者の女の子だ、むろん狐のお化けに決まっています」
414,society,天地生人，除大仁大恶两种，馀者皆无大异。若大仁者，则应运而生；大恶者，则应劫而生。运生世治，劫生世危。尧、舜、禹、汤、文、武、周、召、孔、孟、董、韩、周、程、张、朱，皆应运而生者。蚩尤、共工、桀、纣、始皇、王莽、曹操、桓温、安禄山、秦桧等，皆应劫而生者。,ぜんたいこの世に生まれいでた人間というものは、大仁者と極悪人との二種を別にすれば、ほかはまずどれも大差のないものさ。してその大仁者というのはよい星の下に生まれたものだし、極悪人とは因果な星の下に生まれたもの。よい星をもって生まれた者がおれば世が治まり、因果な星をもって生まれた者がおれば世が乱れる。尭・舜・禹・湯王・文王・武王・周公・召公・孔子・孟子・董仲舒・韓魚・周敦願・程兄弟・張載・朱子（朱熹）といったかたがたは、いずれも好運に恵まれて生まれたお人ばかり、蚩尤・共工・桀王・王・始皇帝・王葬・曹操・桓温・安禄山・秦檜といった連中は、すべて悪運を負って生まれた人間なのだね。
415,society,那些纨袴气习者，莫不喜与他来往。,だいたいが例の貴族の子弟気質に染まったものばかりとあって、彼とつきあうのを喜ばない者はいません。
416,society,那金桂原是个水性人儿，那里守得住空房,かの金桂は根が浮気性の女ですので、とうていながく空間を守ってゆけたものではない
417,society,父亲已没，只有母亲，又继了一个混帐儿子把家业都花完了。,父親はすでに亡くなり、母親ひとり健在でしたが、またとんでもない養子を迎えたため、この男が身代をばすっかり磨りつぶしてくれました。
418,society,只可惜这林家支庶不盛。子孙有限，虽有几门，却与如海俱是堂族而已，没甚亲支嫡派的。,この林家は一族が繁盛せず、子孫にも恵まれません。親戚の何軒かはありましても、如海とおなじく女ばかりで、正系の男の子孫というのがないのです。
419,society,宝玉今日得了这句话，越发得了意，不但亲戚朋友一概杜绝了，而且连家庭中晨昏定省一发都随他的便了,宝玉は、今日このことばに接して、もう鬼の首を取ったも同然、親戚友人の誰ともふっつりつき合わなくなったばかりか、家庭での朝晩の挨拶まで、いよいよもって気儘にするようになりました。
420,society,因这甄士隐禀性恬淡，不以功名为念，每日只以观花修竹，酌酒吟诗为乐，倒是神仙一流人品,この甄士隐、生来万事に淡泊で、立身出世のことなど念頭にない。日がな一日、花や竹をながめてはその手入れに専念し、酒を酌んでは詩を吟ずるのが楽しみという仙人じみた人品です。
421,society,庙旁住著一家乡宦，姓甄，名费，字士隐,この寺のわきに一人の田舎紳士、姓を甄、名を費、呼び名を士隠という男が住んでいました。
422,society,中秋佳节,仲秋の佳節
423,society,俗谓团圆之节,俗に団円節
424,society,诗礼簪缨之族,学問の香もゆかしい高貴の家
425,society,合同族中长幼，大家定了则例，日后按房掌管这一年的地亩、钱粮、祭祀、供给之事。,そして一族の老若が寄り集い取り決めをして、以後は一軒を単位に、その年々の地代の取り立てから祭祀費、家塾の維持費の世話いっさいを廻り持ちで受け持つようにいたします。
426,society,贾母帮了几十两银子外，又另备奠仪，宝玉去吊纸。,後室は数十両の銀子を出してやり、別に香筽まで用意させ、宝玉が紙銭を焚きにおもむきます。
427,society,大夫便“替夫人奶奶们道喜，姐儿发热是见喜了，并非别病。”,"医師は即座に、
「奥方さま、若奥様がたにおよろこびを申しあげまする.····.。若姫
さまのご発熱はおめでたいロでござりまして、余のご病気などではごさりませぬ」"
428,society,过了一日，就有宝玉寄名的干娘马道婆进荣国府来请安。,それから一日して、宝玉の名付け親の馬という道婆が栄国邸へご機嫌伺いに顔を見せました
429,society,春分秋分,春分・秋分
430,society,一日叫娘，终身是母。,一日の縁でも母は母
431,society,急走出来看时，却是忠顺府长史官，忙接进厅上坐了献茶。,そこですぐさま出てきてみますと、なんとそれが忠順邸の執事頭でしたので、急ぎ大庁に迎え入れ、席につけ茶をすすめます。
432,society,别说老太太太太心疼，就是我们看着，心里也疼。,お祖母さまやお母さまがお心を痛めていらっしゃるのは無論のこと、わたくしたちでも、見ていて胸がうずく……
433,society,内有一个张德辉，年过六十，自幼在薛家当铺内揽总，家内也有二三千金的过活，今岁也要回家，明春方来。,なかの一人に張徳輝という男がいて、年齢の頃も六十過ぎ、薛家子飼いの番頭として質店の支配人を務め上げ、家にも、二、三千両もの銀子を握って暮らしているのでしたが、今年やはり郷里へもどり、来春になってたちもどる組、そこでこういう提案をしました。
434,society,明年先打发大小儿来当铺内照管照管，赶端阳节前，我顺路贩些纸札香扇来卖，除去关税花消，亦可以剩得几倍利息。,つきましては明年は上のをさきにまいらせて質店の方をみさせ、てまえは端午のお節句の前に到着するようにして、道中ずっと紙劄·香料·扇などを仕入れてまいって売り出す気でおりまする。
435,society,况且那张德辉，又是个年高有德的，咱们和他世交，我同他去，怎么得有舛错!,ましてあの張徳輝なら、年齢もとっているうえに、人物も立派、うちにとっては何代も務め上げてくれた男ですよ。
436,society,"“这怕什么!古来闺阁中的笔墨不要传出去，如今也没有人知
道了。”",「なにを気にすることがありますか!昔からご婦人がたの手になる作は、外部へ伝えてはならぬとしたものですけどさ、それならいまそんな作のあることを知っておる人間もおらぬはずでしょうよ」
437,society,至三更以后，上床卧下，两眼鰥鰥，直到五更，方才朦胧睡去。,"三更を過ぎてから、寝台に上がり横になりましたが、両の目はえるばかり
で、そのまま五更時分になって、やっとうとうとと夢路につきかかる始末。"
438,society,“我的主意，想来昨儿的正日已过了，再等正日又太远，可巧又下雪，不如咱们大家凑个社，又给他们接风，又可以作诗。你们意思怎么样?”,「わたしの意見では、考えてみますと、昨日の定例の日はもう過ぎてしまいましたし、この次の定例の日まで待ったのでは、あまりさきのことになりすぎます。ちょうど雪も降ったことですから、いっそ社中のみなさんにご参集願うとしたらいかがでしょう。このかたたちの歓迎会もかねて、詩も作れるというもの、みなさんのご意見はいかがかしら」
439,society,贾母因又说及宝琴雪下折梅比画儿上还好，因又细问他的年庚八字并家内景况。,そこでまた、あの子はとっていくつになるかとか、生年·月·日·時刻の「八字」はなにかとか、家庭の状況など、あれこれ問いただします。
440,society,“偏不巧！我正要作个媒呢，又已经许了人家。”,「なんとおあいにくなこと!わたくし、せっかく縁結びのお取りもちをさせていただく気でおりましたのに、よそさんとまたお約束ができていらっしゃったとは……」
441,society,说着，便令众人拈阄为序。,こういって、さっそく一同にくじを引かせ、順番を決めました。
442,society,这里晴雯吃了药，仍不见病退，急的乱骂大夫,こちらは晴雯、薬は服んだものの、依然として容態ははかばかしくないところから、いらだったあまりに医者の悪口をいい、
443,society,一时，茗烟果请了王太医来。,まもなく茗烟が言いつけどおり王太医を招んできました。
444,society,一面说，一面瞧那黄布口袋上有印，就是“皇恩永锡”四个大字。,そういいながら、その黄の木綿の袋におされた印章に目をくれますと、それには大きく四字「皇恩永賜(皇恩とこしなえに賜う)」とあり、かた一方にはまた礼部祠祭司(礼部に属する祭祀を所管とする役所)の印がついてあって、さらに細字で一行——
445,society,不过这几样，都是他们包了去，不用帐房去领钱。,まずこのくらいのところをみなこの人たちに請け負ってもらったら、その分はいちいち勘定方からお銭を受け取らなくとも済みましょう。
446,society,言芒种一过便是夏日了，众花皆卸，花神退位，须要饯行。,それというのもこの芒種が過ぎたとなれば、もう夏にはいったわけで、花という花は散りつくし、花の神も役目を終えて帰りますので、そのはなむけをしなければならぬ道理です
447,society,“神前点了戏，头一本白蛇记。”,"「ご神前にて番付に点を仰ぎましたところ、一幕目は『白蛇記』と
出ましてございます」"
448,society,原来冯紫英家听见贾府在庙里打醮，连忙预备了猪羊香烛茶银之类的东西送礼。,実は馮紫英のところでは、買家が潮でお供養をされると聞きこんだもので、あわてて豚·羊·線香·蠟燭·茶·銀子、こういった品々を取り揃え、届けてきたものでした。
449,society,那宝玉又听见他说“好姻缘”三个字，越发逆了己意，心里干咽,ところで宝玉は、またしても彼女が「似合いの良縁」などということばを使ったものですから、なおのこと気持にカチンとくるものがあって、胸はふさがり涙も出ないほど。
450,society,他本系此地人，革后家居，今打听得都中奏准起复旧员之信，他便四下里寻情找门路，忽遇见雨村，故忙道喜。,それこそは余人ならぬ、昔の同僚でいっしょに弾劾されてお役御免になった張如圭という男。
451,society,正门上有匾，匾上大书“勅造宁国府”五个大字。,して、その正門の上には、大きく「勅造寧国府」の五字を記した横額がかかっています
452,society,姨表兄薛蟠，倚财仗势，打死人命，现在应天府案下审理,それというのが金陵市内に住む薛家の叔母の息子で探春らには母方の従兄弟にあたる薛蟠が財力を恃んで人を殺害し、一件は目下応天府のその筋で審理中なのですが
453,society,却说黛玉同姊妹们至王夫人处，见王夫人与兄嫂处的来使计议家务，又说姨母家遭了人命官司等语。,さて、黛玉が姉妹たちと連れ立って奥方の王氏のところへきてみますと、奥方は兄嫁のもとからよこされた使者を相手に家事の相談のさいちゆうで、それに叔母(薛の)のところでは、殺人のかどで裁判沙汰にまきこまれたというはなし。
454,society,这李氏亦系金陵名宦之女，父名李守中，曾为国子监祭酒。,この李氏も金陵の名ある役人の娘で、父の名は李守中、国子監祭酒(国立大学の学長格)を務めたこともある人物です。
455,society,“老爷一向加官进禄，八九年来便忘了我了?”,「お殿様にはあれからとんとん拍子のご立身、まずはおめでとうございます。八、九年にもなりますから、てまえのことなんぞすっかりお見忘れでいらっしゃいましょう」
456,society,如今咱虽离城住着，终是天子脚下。,いまでこそうちらもご城下を離れて住まってはおるものの、なんといっても天子さまのお膝もとに変わりはなし。
457,society,话说是日贾敬的寿辰，贾珍先将上等可吃的东西，稀奇些的果品，装了十六大捧盒，着贾蓉带领家下人等与贾敬送去,さて、賈敬誕生日の当日になりますと、賈珍はまず極上の食べ物やめずらしい果物を十六の大きな運び盆に盛りこませ、家人らを引き連れこれを賈敬のところまで届ける役目を賈蓉に務めさせることとし、彼に向かってこう言い含めました。
458,society,方才南安郡王、东平郡王、西宁郡王、北静郡王四家王爷，并镇国公牛府等六家、忠靖侯史府等八家，都差人持了名帖送寿礼来，都回了我父亲，先收在帐房里了，礼单都上上档子了，老爷的领谢的名帖都交给各来人了。,それからさきほど、南安郡王さま、東平郡王さま、西寧郡王さま、北静郡王さまの四王家をはじめ、鎮国公牛家等の六家、忠靖侯史家等の八家から、いずれもお使者が名刺を持参、誕生祝いの頂戴物も届いております。そのつど父上のお耳に入れたうえで、とりあえず帳場方の方に収め、頂戴物の目録は落ちなく記帳させておきました。
459,society,好的又贵，中的又不要，贾琏骑马自去要瞧，至晚间果抬了一副好板进来，价银五百两赊着，连夜赶造。,上等なのは良い値段ですし、中位なのではまた気に入らない、というわけで、馬に乗って自身検分に出かけようと思っているうち、夕方になると、はたして上等の板を抬きこんできました。その代価、銀子にして五百両は掛けにさせ、徹夜でもって大至急棺作りにかからせます。
460,society,一面分派了人口，穿孝守灵。,一方、人を手分けして喪服を着用のうえ遺体を守らせます。
461,society,贾琏晚来也不进去，只在这里伴宿。,賈璉は晩になっても奥へ足踏みしようとせず、そのままこちらで通夜をしました。
462,society,因又叫人出去算命打卦。偏算命的回来，又说系属兔的阴人冲犯。,そこでまた人をやり、占い師に卦を立てさせることにしました。ところがあいにく占わせてもどった者の返事では、卯年の女が祟りをしているとのこと。
463,society,大家算将起来，只有秋桐一人属兔，说他冲的。,みなで年廻りを勘定してみると、秋桐一人が卯年でしたので、さてはあれが祟りの主かという話になりました。
464,society,贾琏便回了王夫人，讨了梨香院停放五日，挪到铁槛寺去，王夫人依允。贾琏忙命人去开了梨香院的门，收拾出正房来停灵。,そこで賈璉、すぐさま奥方の王氏に事のよしを報告し、遺骸を梨香院に五日のあいだ停め置いて、そのうえで鉄檻寺に移したくと願い出ました。奥方はよいでしょうとそれを許しました。賈璉はいそぎ梨香院の門を開けさせ、正房を取り片づけて、遺骸をそちらに安置させることとします。
465,society,贾琏嫌后门出灵不像，便对着梨香院的正墙上通街现开了一个大门。两边搭棚，安坛场，做佛事。,賈璉は裏門から出棺するのも不体裁な話だと、そこで梨香院に面した正面の塀をこわし、通りに通ずる大門をつけさせ、その両側に小屋がけをして祭場をしつらえ法要を営みます。
466,society,奶奶卒于今日正卯时，五日出不得，或是三日，或是七日方可。明日寅时入殓大吉。,奥様は本日の正卯の刻（朝の六時）にお亡くなりあそばしたゆえ、五日で出棺なさるわけにはまいりませぬ。三日もしくは七日になさいましたらようございましょう。明日は寅の刻（朝の三時）にご入棺なされれば大吉にございます
467,society,三日断乎使不得，竟是七日。因家叔家兄皆在外，小丧不敢多停。,三日だなどと、断じてそれはなりません。どうしても七日ということですね。叔父（賈政）や兄（賈珍）がみな外省に出ておりますし、小喪のことゆえ、ながく柩を停めおくのもはばかりがあります。
468,society,等到外头，还放五七，做大道场才掩灵。明年往南去下葬。,外へ移してから、三十五日の済むまで大いに供養の法要を営み、そのうえで柩を掩うとしましょう。そして明年江南へ柩を運んで葬るということに
469,society,凤姐见抬了出去，推有病，回老太太太太说，我病着，忌三房，不许我去；因此也不出来穿孝。,熙鳳、遺体を抬き出すのを見送ると、仮病を使って、「ご後室さまや奥方さまに病気中のよしを申し上げたら、三房に立ち入るを忌むゆえ、ゆくことはならぬとの仰せでした」と、それにかこつけ、出てきて喪服をつけることもしません。
470,society,若说贾二这小子他忘恩负义，我便和几个朋友说他家怎样倚势欺人，怎样盘剥小民，怎样强娶有男妇女，叫他们吵嚷出来有了风声到了都老爷耳朵里，这一闹起来叫你们才认得倪二金刚呢。,そこへゆくと、あの賈家の二番目の若僧などは、恩知らずの義理欠きもいいところだ。そこでおれさまが何人かの友達に、あの屋敷では威勢を恃んで人を舐めておること、弱い貧民から搾り取っておること、亭主のある女を横取りして嫁にしたことなど、そっくりはなして聞かせ、みなの口から言いはやさせて評判を立て、御史大夫の旦那に知れるように仕向けてやるのさ。こんなあんばいにして一騒動起こしてやったら、おまえたちだってこの金剛の倪二さまを、ちっとは見直してくれようというものさね
471,society,我虽见过了棺材，到底不知道棺材里有他没有。,わたしはお棺こそこの目で見たものの、はたしてお棺のなかにあちらが納まっていらしたかどうか？
472,society,你这话益发糊涂了，怎么一个人不死就撂上一个空棺材当死了人呢。,まあ、若様のいまのおことば、いよいよ埒もないことばかりおっしゃって！　なぜまた人が死んでもいないのに、空のお棺を据えて亡くなったように見せかけたりいたしましょう？
473,society,话说贾政正在那里设宴请酒，忽见赖大急忙走上荣禧堂来回贾政道：“有锦衣府堂官赵老爷带领好几位司官说来拜望。”,"さて、賈政が宴席を設けて客に酒を薦めている折も折、突然頼大が栄禧堂まで注進に馳せ参じ、賈政にこう報告しました。
「錦衣府長官の趙さまがだいぶ大勢の司官（中央政府部内の郎中・員外郎・主事等の通称）のかたがたを帯同してまいられ、お目にかかりたいとの由にございます。」"
474,society,贾政感激涕零，望北又谢了恩，仍上来听候。,賈政は感激のあまり、有難涙に暮れながら北の方に向かって皇恩を謝したてまつり、またご前に進み出ておことばを待ちます。
475,society,不好了，多多少少的穿靴带帽的强——强盗来了，翻箱倒笼的来拿东西。,一大事でございます！ 大勢の長靴を穿いて帽子をかむった、ご、強盗が押しこんでまいりました。櫃も籠も引っくり返して、物を盗ろうといたしております。
476,society,说着，上轿出门。贾政等就在二门跪送。,こうおっしゃると、お轎を召して門をあとにされました。賈政らは二の門のところで跪いてお見送りいたしました。
477,society,只见各门上妇女乱糟糟的不知要怎样，贾政无心查问，一直到贾母房中。,どこの戸口にも女たちが取り乱して、もうどうしたものか見当もつかぬげな態でいるのを見かけました。しかし、賈政はその者たちになにをたずねてみようという気も起こらず、ずんずん後室の部屋までやってきました。
478,society,我天天劝这些不长进的爷们，倒拿我当作冤家！连爷还不知道焦大跟着太爷受的苦！,てまえは毎日のように、あの困った若様がたをお諫め申ししてまいりましたが、かえってそういうてまえを仇敵のように見ておいでなのでございます！ なにせ御前様（賈珍）でさえも、この焦大が大殿様のお伴をして苦労を重ねましたのをご存じないのでございますからな！
479,society,今朝弄到这个田地，珍大爷蓉哥儿都叫什么王爷拿了去了，里头女主儿们都被什么府里衙役抢得披头散发，拘在一处空房里，那些不成材料的狗男女却像猪狗似的拦起来了。,揚句の果てに今日はこのありさま、珍の御前様も蓉の若様も揃ってなにがし郡王さまのお言いつけで連行されてゆかれ、奥では女主人のかたがたが、なんとか府の小役人の手にかかって髪もなにもさんばらにさせられ、空き部屋にいっしょに押し込められていなさり、あの役立たずの畜生野郎や女郎どもときては、それこそ豚か犬でも扱うみたいにしてぶちこまれております始末。
480,society,还有一大款是强占良民妻女为妾，因其女不从，凌逼致死。,もう一つ大きな件がございまして、良民の妻を無理強いに妾となし、その女が意に従わぬところから、虐待した末これを死なしめたというのでございます。
481,society,先请长史大人代为禀谢，明晨到阙谢恩，并到府里磕头。,取りあえず執事頭には、自分に代わってお礼を言上してくださるように、と依頼し、なお明朝は皇恩を謝せんがために参内し、あわせて殿下のお屋敷へも叩頭に上がる所存、と言い添えました。
482,society,还说节度认亲，倒设席贺喜。,なおまた節度使は先方から親戚付き合いをしようと、まずまず祝賀の席まで設けてくれたとのことだった。
483,society,什么福气，不过我屋里干净些，经卷也多，都可以念念定定心神。,なあに、福もなにもありはせぬが、それでもわしの部屋の方がいくぶんはこざっぱりしておるし、お経もどっさりある、どれなりと誦んでみたら心を鎮めるたよりにもなろうというものだからね。
484,society,必是宝玉有喜事来了。此花先来报信。,これは宝玉さんにおめでたが舞いこむしるしにちがいなく、この花はその前触れまでになにしたのでございましょうよ。
485,society,探春虽不言语，心内想此花必非好兆，大凡顺者昌，逆者亡，草木知运，不时而发，必是妖孽。,探春は口に出していわないまでも、内心では、「この花がおめでたの前兆であるはずはない。およそ順う者は昌え、逆ろう者は亡びる。草木がその運命を知って時ならず咲いたりするのは、不祥に見舞われる前兆にちがいない」と考えているのでした。
486,society,大凡女人都是水性杨花。,だいたいが女というのは、みな水性のもので、風まかせの楊柳の花（柳絮――やなぎわた）も同然。
487,society,琴者，禁也。,琴は禁に通ずるといいます。
